fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1703.0,9201.0,2135.725024351369,7.5,600000.0,4.0,19.0,-1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4033.0,10753.0,1862.0,9.0,550000.0,30.0,41.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4381.0,8001.0,3507.0,12.0,800000.0,25.0,141.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4872.0,14192.0,3365.0,10.5,500000.0,11.644371666772038,29.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2982.0,7079.0,4057.0,9.0,550000.0,12.0,24.0,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3921.0,13056.0,2231.0,9.0,335000.0,27.0,108.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6188.0,15621.0,7304.0,12.0,375000.0,10.0,14.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2636.0,10127.0,875.0,9.0,500000.0,17.0,18.0,1.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1238.0,8813.0,2952.0,24.0,1700000.0,12.0,16.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1788.0,11617.0,1679.0,14.0,800000.0,5.0,2.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4753.0,13466.0,2783.0,9.250940130500663,600000.0,6.0,31.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3678.0,6600.0,4251.0,14.877645353198282,1500000.0,7.0,54.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1965.0,8993.0,4209.0,45.0,4000000.0,2.0,12.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,742.0,10355.0,1513.548761917838,9.0,1000000.0,2.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.0,13193.0,3885.076616556376,9.0,250000.0,4.0,65.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4290.0,7963.0,3466.0,9.0,500000.0,20.0,51.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7159.0,17208.0,6991.0,9.0,350000.0,7.0,8.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2360.0,8106.0,2783.0,20.0,4500000.0,3.0,22.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7602.0,16831.0,8755.0,12.0,590000.0,9.423464128660521,1.0,-1.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3464.0,13497.0,3938.0,12.0,1800000.0,7.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2947.0,8218.0,2640.0,12.0,850000.0,4.0,17.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4000.0,7674.0,3461.0,15.0,1400000.0,15.0,16.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6493.0,15378.0,4689.0,7.68,340000.0,3.0,24.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5992.0,4651.0,6294.0,12.0,650000.0,10.0,49.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7533.0,5923.0,6976.0,14.99499652670417,1500000.0,6.0,107.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3772.8629821083277,6994.0,4039.0,12.0,600000.0,10.0,49.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3640.0,12741.0,3429.20259282707,9.0,1250000.0,6.0,179.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7220.0,16679.0,8220.0,9.0,600000.0,8.708432936646718,28.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4423.0,5627.0,5407.0,9.0,500000.0,10.47303855842908,8.0,-1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1354.0,8717.0,3127.0,13.5,850000.0,34.0,23.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1497.0,8640.0,3374.0,12.0,2500000.0,23.0,89.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2125.0,8960.0,1876.0,12.0,850000.0,10.5711485760946,27.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2992.0,8538.0,5208.0,9.0,700000.0,6.0,8.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5314.0,14375.0,6799.0,10.0,500000.0,12.0,134.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,11500.0,1733.0,9.0,500000.0,10.0,22.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3963.0,12174.0,4008.350896629925,12.0,600000.0,8.0,48.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3594.0,10936.0,3625.291932215689,9.0,450000.0,8.0,61.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7715.0,16914.0,8881.0,9.0,434033.6744492868,7.0,2.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2987.0,7420.0,3432.0,12.0,2500000.0,16.0,15.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4442.0,14448.0,4886.0,9.0,400000.0,14.0,22.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5392.0,10314.0,3444.0,9.0,350000.0,20.0,19.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7617.0,16747.0,7250.639942631851,9.0,335000.0,9.0,7.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2370.0,7815.0,2310.0945686119076,16.0,1600000.0,10.0,240.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2681.4952543882264,8404.0,2668.0,16.0,450000.0,17.0,37.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5359.0,9156.0,3817.0,9.456583969038407,650000.0,1.0,28.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070.0,8370.0,2544.0,7.5,168000.0,3.0,13.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4067.0,13599.0,2818.0,12.0,3500000.0,6.0,36.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5081.0,14337.0,3515.0,12.0,656141.9212134674,10.0,63.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595.0,14054.0,4315.3517010814285,9.0,300000.0,27.0,37.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4248.0,14023.0,3364.0,9.0,1200000.0,6.0,30.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2456.3821792901354,8384.0,2471.0,9.0,475000.0,5.0,1.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.0,12829.742391867,3448.0,7.5,230000.0,6.0,90.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4654.0,6656.0,4442.0,42.0,2750000.0,15.0,15.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5513.0,12520.0,3176.0,18.0,2500000.0,2.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5194.0,9747.959637926566,4729.0,12.0,1800000.0,18.0,84.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3782.0,6282.0,5006.0,12.0,900000.0,4.0,3.0,-1.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1447.0,8937.0,3573.0,12.0,800000.0,12.0,75.0,-1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4711.0,10210.0,2768.0,9.0,450000.0,10.0,30.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5094.0,9022.0,3617.0,12.0,602255.4406968975,8.0,4.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1484.0,8896.0,3600.0,12.0,1400000.0,12.588900949867407,37.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2563.0,9620.0,4898.0,9.0,800000.0,21.0,28.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4197.0,7667.0,3578.0,9.973002078755192,420000.0,8.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4061.0,7913.0,3347.0,9.924220094907795,420000.0,9.0,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8267.0,10702.186844140097,8938.0,7.5,500000.0,8.0,4.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4465.0,8510.0,3300.0,12.0,1500000.0,14.0,62.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4101.0,13829.0,4212.178025465995,12.0,2000000.0,1.0,9.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4244.0,7999.0,3414.0,9.0,584000.0,5.0,1.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.0,7997.0,3413.0,9.0,334000.0,4.0,8.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1966.0,10296.0,569.0,19.2,1800000.0,5.0,33.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,934.0,9683.0,1712.0,15.0,3000000.0,60.0,108.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2875.0,7283.0,3698.0,9.0,517509.9808097782,10.0,251.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1927.0,9245.0,4221.0,12.0,750000.0,10.0,101.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.0,12539.0,3027.0,9.0,400000.0,6.0,25.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5594.0,12817.0,3262.0,14.8,770203.7894598432,2.0,6.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2237.0,9548.0,1284.0,9.0,1500000.0,4.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,10678.0,1857.0,8.55,375000.0,6.0,9.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,747.0,10672.0,1004.7441397756013,8.4,400000.0,8.0,30.0,-1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1320.0,8960.0,2279.0,8.663852810312077,625000.0,20.0,7.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9898.0,18497.0,11272.0,9.481330750908077,350000.0,4.0,41.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3693.0,12351.0,5614.0,9.0,450000.0,20.0,155.0,-1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,747.0,10681.0,1867.0,9.0,350000.0,7.0,10.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,753.0,10681.0,1855.0,9.0,300000.0,3.0,67.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10356.0,319.0,11145.0,9.0,350000.0,18.0,23.0,-1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4284.0,6438.0,4434.0,10.318460360200303,500000.0,8.0,13.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1565.0,11067.0,3545.0,9.0,486959.1013149913,10.0,131.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5342.0,8009.0,4267.0,10.5,1000000.0,12.0,10.0,-1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10367.0,391.0,11185.0,12.0,500000.0,14.084909597881268,1.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5822.0,15304.0,6932.0,12.0,400000.0,7.373252422522254,9.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2701.0,11177.0,415.0,9.0,375000.0,7.0,9.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5759.0,8870.0,4312.0,12.0,750000.0,22.0,66.0,-1.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4410.0,6322.0,4559.0,12.0,700000.0,1.0,14.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,726.0,8630.662088116938,1882.0,9.0,350000.0,6.0,21.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1915.0,10113.0,748.0,15.0,1589154.036607886,2.0,18.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6941.0,7367.0,5962.0,12.0,500000.0,10.0,17.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5180.0,9053.0,3686.0,12.0,650000.0,8.30584926515323,6.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3998.0,8649.0,2865.0,16.0,2000000.0,16.0,1.0,-1.0
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1603.0,10024.489462220883,925.0,12.0,2000000.0,7.0,47.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10446.0,439.0,11254.0,15.0,590000.0,2.0,3.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10329.0,409.0,11163.0,9.0,833000.0,14.0,3.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9408.850175742167,427.0,11172.0,15.0,800000.0,15.0,3.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10263.0,289.0,10569.976568138296,9.0,300000.0,18.0,23.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5772.0,9994.0,3942.0,11.197588228867655,450000.0,7.0,358.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10219.0,173.0,11000.0,9.0,300000.0,10.645434530090741,9.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,10219.0,173.0,11000.0,13.5,625000.0,13.0,12.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1656.0,8882.0,2100.064051662923,12.0,2100000.0,11.0,28.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1558.0,7999.492438363053,2006.0,17.5,2500000.0,13.0,21.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,688.0,9724.0,1894.0,8.25,600000.0,34.0,87.0,-1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10186.0,168.0,10981.0,12.0,500000.0,6.0,7.0,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10229.0,9078.906028309055,11028.0,12.0,590000.0,12.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4883.0,10435.0,2869.0,9.0,500000.0,11.0,38.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4889.0,10463.0,2867.0,9.0,750000.0,4.0,27.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10331.0,349.0,10825.676462545249,9.0,500000.0,24.0,9.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1486.0,7358.335092518597,3562.0,20.0,750000.0,9.0,49.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10277.0,396.0,11117.0,10.964768373062576,460000.0,6.0,4.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10261.0,426.0,10589.927850466987,10.5,600000.0,15.0,19.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12547.0,20938.0,13901.0,9.0,550000.0,6.0,17.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5664.0,15708.0,5729.0,12.0,450000.0,10.855650649809881,178.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3909.0,6141.0,5038.0,12.25,550000.0,10.0,37.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,803.0,9933.0,1634.0,8.633896016302012,584000.0,14.0,47.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2912.0,11972.0,4789.0,9.0,425000.0,5.0,40.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7854.0,7711.0,8090.516417250341,9.0,350000.0,3.0,26.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5431.0,4639.0,6266.0,9.0,800000.0,13.597149134428587,32.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4715.0,8841.0,6999.0,12.0,550000.0,7.0,75.0,-1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9882.0,444.0,10750.0,7.5,340000.0,15.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9887.0,448.0,10757.0,16.0,590000.0,8.0,4.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4637.0,13881.0,4559.75299037068,12.0,1500000.0,5.0,77.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9897.0,394.0,10755.0,9.0,900000.0,9.0,43.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671.0,14559.0,5401.0,10.5,400000.0,1.0,16.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7406.0,2791.0,8044.0,15.0,2000000.0,15.587777735275793,116.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3474.0,8097.0,3951.534930855022,18.0,850000.0,2.0,4.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10348.0,311.0,11138.0,16.0,1000000.0,20.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10714.0,733.0,11021.736402759383,12.0,225000.0,9.0,18.0,-1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2043.0,9508.0,4371.0,9.0,420000.0,13.0,35.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9216.0,1058.0,9613.485860253146,9.0,400000.0,40.0,46.0,-1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11374.0,1887.0,11813.203338344792,12.0,475000.0,16.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10650.0,940.0,11265.0,9.0,350000.0,3.0,2.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10376.0,599.0,11042.0,12.0,500000.0,10.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2839.0,9190.0,1782.0,16.0,673017.8396244536,14.0,221.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1672.0,8399.0,2142.379534445163,12.0,2500000.0,8.0,18.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5545.0,4638.0,6192.0,9.0,490811.29912091594,31.0,121.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10668.0,956.0,11282.0,9.0,375000.0,4.0,13.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10485.0,596.0,11169.0,13.5,625000.0,12.0,5.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10503.0,613.0,11231.871745247545,15.0,840000.0,5.0,1.0,-1.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10462.0,527.0,11164.0,9.0,500000.0,14.673738846743511,1.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,804.0,9750.0,1764.0,7.5,550000.0,14.0,20.0,-1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10465.0,625.0,11137.0,9.0,500000.0,4.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5888.0,9248.0,4306.0,24.0,2500000.0,10.0,80.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2128.0,7933.0,2661.233561447366,12.0,1400000.0,12.0,33.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11680.871520805582,9529.0,12694.0,13.5,550000.0,9.0,2.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1409.0,10013.0,3738.0,12.0,700000.0,7.0,21.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5573.0,6850.0,4958.0,17.5,1350000.0,10.0,41.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5241.0,10617.284348432117,5629.0,9.0,400000.0,14.0,57.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3037.0,7377.0,3471.0,16.0,850000.0,10.0,178.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4809.0,6259.0,4762.0,16.0,550000.0,4.0,109.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3224.0,6860.0,4592.0,12.0,750976.0195166353,3.0,63.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.0,9344.0,5209.0,10.5,406754.1353869383,9.0,109.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8136.0,1923.0,9013.0,12.0,500000.0,13.0,29.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3340.0,6999.0,5015.0,12.25,400000.0,14.0,14.0,-1.0
