fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7112.0,16557.0,5732.0,12.0,625000.0,1.0,187.0,0.0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3330.0,8832.0,2308.0,16.0,1000000.0,3.0,10.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4521.0,9177.0,6831.0,12.0,600000.0,26.0,9.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9883.0,483.0,10761.0,9.0,375000.0,20.0,5.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2213.0,11282.0,627.0,9.0,700000.0,3.0,63.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6462.0,16102.0,5294.0,7.84,750000.0,4.0,14.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3261.609228692573,12613.0,3359.0,9.0,1750000.0,5.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6963.0,3191.0,7635.0,9.0,500000.0,2.0,3.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1344.0,9045.0,2128.0,30.0,1900000.0,13.0,15.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,10219.0,173.0,11000.0,13.5,625000.0,13.0,12.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2778.0,8602.0,2265.0,7.5,550000.0,12.0,153.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6769.0,14987.0,4676.0,9.0,350000.0,4.0,67.0,-1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7241.0,16825.0,8119.0,15.0,350000.0,7.0,12.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6502.0,13169.0,4164.0,12.0,500000.0,16.0,36.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1648.0,8445.0,3393.0,12.0,2000000.0,8.0,13.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3159.0,8378.0,2568.0,9.0,400000.0,8.0,52.0,-1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6699.0,3561.0,7871.0,16.0,550000.0,9.0,58.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595.0,14054.0,4315.3517010814285,9.0,300000.0,27.0,37.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1698.0,8386.0,3405.0,24.0,1700000.0,10.0,19.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5290.0,14754.0,3930.0,9.0,300000.0,5.0,35.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8593.0,1479.0,9469.0,9.0,500000.0,2.0,3.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8210.0,1985.0,8864.0,12.0,750000.0,7.0,19.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3306.0,13005.0,2386.0,12.0,800000.0,3.0,22.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4501.0,8439.0,3365.0,12.0,700000.0,14.0,16.0,1.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5892.0,14804.0,4087.0,36.0,700000.0,4.0,10.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,13004.0,3036.0,8.1,335000.0,8.0,53.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2132.0,8517.0,4239.0,9.0,600000.0,4.0,8.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3965.0,13694.0,3022.0,9.0,1600000.0,10.0,48.0,-1.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3831.0,12550.0,1809.0,12.0,800000.0,6.0,65.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3770.0,6291.0,4754.0,12.0,1600000.0,25.0,15.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3575.0,8672.0,2564.0,12.0,1850000.0,24.0,68.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1221.0,10796.0,1286.0,10.8,600000.0,12.0,27.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4809.0,6259.0,4762.0,16.0,550000.0,4.0,109.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2178.0,7871.0,3495.0,9.0,395404.5103833508,13.0,65.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7270.0,2806.0,8224.0,9.0,640000.0,5.0,4.0,-1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6202.0,10308.0,4301.0,12.0,700000.0,8.0,23.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3812.0,6337.0,4569.0,9.0,1000000.0,13.154229201197634,66.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8197.0,17755.0,9033.0,9.0,300000.0,2.0,2.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,12146.0,1389.0,24.0,1200000.0,3.0,57.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3153.0,12414.0,4858.0,12.0,1500000.0,20.0,38.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8274.0,17190.0,9579.0,9.0,500000.0,3.0,7.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,774.0,10446.0,2957.0,9.0,1400000.0,7.0,10.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,998.0,10530.0,1383.0,7.5,400000.0,20.0,76.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6083.0,15579.0,7152.0,12.0,600000.0,20.0,224.0,-1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3629.0,11114.0,1326.0,9.0,600000.0,5.0,36.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4495.0,5739.0,5099.0,12.0,700000.0,8.0,24.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9194.0,1636.0,9680.0,14.0,850000.0,13.208723911620359,5.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8813.0,18825.0,8292.0,9.0,500000.0,18.0,9.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6533.0,10457.0,4613.0,12.0,650000.0,8.0,49.0,-1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3567.0,12342.0,5459.0,40.0,440000.0,1.0,58.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1250.0,10430.0,3493.0,9.0,1800000.0,25.0,248.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12658.0,17292.0,10330.0,9.0,450000.0,7.0,33.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,10651.0,2781.0,7.5,600000.0,7.0,30.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0,6875.0,4011.0,9.0,375000.0,15.0,30.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1887.0,11849.0,2078.0,12.0,600000.0,5.0,126.0,-1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10438.0,430.0,11246.0,9.0,340000.0,22.0,22.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4485.0,6809.0,4260.0,9.0,475000.0,8.0,46.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5174.0,9021.0,3693.0,12.0,1600000.0,20.0,109.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10446.0,475.0,11161.0,9.0,400000.0,10.0,8.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.0,11039.0,1235.0,12.0,450000.0,4.0,23.0,-1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6097.0,15759.0,6993.0,12.0,450000.0,4.0,114.0,-1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2405.489246836201,8374.0,2570.0,9.0,1100000.0,1.0,50.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.0,10904.0,1968.0,9.0,425000.0,1.0,41.0,-1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1757.0,8311.0,3395.0,18.0,1250000.0,7.0,19.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7991.0,2063.0,8789.0,12.0,1300000.0,9.0,34.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7240.0,16566.0,8348.0,9.0,600000.0,42.0,4.0,-1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3908.0,8093.0,6085.0,12.0,600000.0,7.0,39.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4683.0,6570.0,4509.0,12.0,2750000.0,3.0,5.0,-1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7850.0,17039.0,9013.0,12.0,450000.0,4.0,7.0,-1.0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14017.0,20019.0,15993.0,9.0,250000.0,5.0,30.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9934.0,599.0,10589.0,9.0,600000.0,2.0,4.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3807.0,13802.0,3545.0,7.5,450000.0,5.0,6.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2478.0,12422.0,3562.0,9.0,850000.0,6.0,21.0,-1.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,880.0,9211.0,2885.0,12.0,1400000.0,80.0,6.0,-1.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3455.0,6847.0,4007.0,9.0,700000.0,6.0,88.0,-1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2838.0,9378.0,5162.0,20.0,1200000.0,12.0,4.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3588.0,13253.0,4843.0,12.0,600000.0,11.0,78.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,8540.0,2454.0,9.0,400000.0,8.0,36.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2182.0,11294.0,4204.0,9.0,350000.0,4.0,121.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7392.0,5688.0,6922.0,12.0,330000.0,12.0,93.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2827.0,7352.0,3617.0,9.0,500000.0,3.0,49.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10503.0,613.0,11231.871745247545,15.0,840000.0,5.0,1.0,-1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1873.0,11916.0,2774.0,8.41,1300000.0,2.0,43.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8906.0,9941.0,7284.0,12.0,800000.0,7.0,73.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6941.0,7367.0,5962.0,12.0,500000.0,10.0,17.0,-1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4889.0,14356.0,3537.0,9.0,500000.0,1.0,11.0,-1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10514.0,556.0,11219.0,9.0,700000.0,15.0,17.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5596.0,14816.0,6942.0,12.0,500000.0,4.0,15.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7684.0,17520.0,8210.0,12.0,300000.0,16.0,120.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3798.0,11838.0,1490.0,9.0,450000.0,6.0,13.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4095.0,13334.0,2507.0,9.0,480000.0,5.0,36.0,-1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4245.0,13327.0,2514.0,9.0,750000.0,14.0,55.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.0,9969.0,1810.0,6.0,300000.0,3.0,62.0,1.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8333.0,11577.0,6312.0,16.0,500000.0,11.0,142.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1639.0,8668.0,3662.0,16.0,2000000.0,15.0,8.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7069.0,17014.0,6394.0,12.0,350000.0,15.0,75.0,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10219.0,173.0,11000.0,9.0,300000.0,10.64543453009074,9.0,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10998.0,8297.0,13065.0,16.0,400000.0,4.0,81.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6539.0,16109.0,5287.0,20.0,650000.0,1.0,28.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7895.0,6509.0,9875.0,18.0,350000.0,3.0,54.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7027.0,16713.0,7809.0,7.5,550000.0,6.0,26.0,-1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7270.0,2806.0,8226.0,12.0,650000.0,2.0,2.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5513.0,12520.0,3176.0,18.0,2500000.0,2.0,6.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3821.0,8979.0,2539.0,9.0,850000.0,20.0,18.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4435.0,13958.0,3159.0,9.0,350000.0,7.0,33.0,-1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9204.0,1053.0,9864.0,14.0,550000.0,20.0,19.0,-1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11374.0,1887.0,11813.203338344792,12.0,475000.0,16.0,2.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1945.0,8149.0,3610.0,9.0,500000.0,8.0,12.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,8817.0,2611.0,9.0,584000.0,15.0,7.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5530.0,6251.0,5198.0,30.0,600000.0,20.0,8.0,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8279.0,1777.0,9065.0,12.0,650000.0,9.0,22.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2071.0,8099.0,3000.0,18.0,1500000.0,9.0,57.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1090.0,8943.050152718279,2661.0,14.0,500000.0,4.0,30.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1954.0,8135.0,3115.0,15.235475136945903,2000000.0,34.0,3.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2522.0,9326.0,1549.0,9.0,400000.0,12.0,69.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,6664.0,4579.0,9.0,390000.0,9.0,32.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1520.4727384067767,9851.0,1513.0,12.0,2500000.0,3.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4061.0,7913.0,3347.0,9.924220094907797,420000.0,9.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1457.0,8642.0,3276.0,17.5,1400000.0,12.0,45.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011.0,6054.0,4952.0,24.0,400000.0,33.0,2.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8636.526709045236,822.0,10024.0,13.5,750000.0,40.0,14.0,-1.0
