fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,poi_1,poi_2,poi_3,size,price_monthly,room_count,total_call,gender
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3443.0,13474.0,3932.0,9.0,1750000.0,1.0,63,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2902.0,7554.0,3293.0,9.0,475000.0,3.0,1,-1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6991.0,16780.0,7640.0,12.0,700000.0,12.0,3,1
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10149.0,20134.0,9509.0,12.0,2300000.0,3.0,41,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1711.0,10779.0,680.0,16.0,1600000.0,6.0,1,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6294.0,3826.0,7010.0,18.0,800000.0,1.0,1,-1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2183.0,9066.0,1761.0,9.0,650000.0,1.0,11,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9065.0,1597.0,9584.0,20.0,1650000.0,2.0,9,-1
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1098.0,9027.0,2454.0,7.5,1000000.0,2.0,2,-1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1727.0,10439.0,634.0,9.0,600000.0,1.0,51,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9330.0,1806.0,9754.0,9.0,550000.0,14.0,27,-1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3208.0,9539.0,5541.0,12.0,1100000.0,22.0,93,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3959.0,12708.0,5798.0,12.0,1300000.0,10.0,17,-1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5457.0,8833.0,4036.0,9.0,400000.0,9.0,24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4330.0,14027.0,5409.0,9.0,300000.0,18.0,48,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,889.0,10724.0,2874.0,7.5,250000.0,1.0,13,-1
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,975.0,10596.0,1447.0,9.0,600000.0,50.0,53,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.0,12153.0,1568.0,9.0,350000.0,7.0,25,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3261.0,7888.0,2996.0,17.5,1500000.0,3.0,10,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10179.0,188.0,10983.0,9.0,340000.0,7.0,3,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7206.0,16923.0,6127.0,9.0,1500000.0,2.0,4,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3291.0,12583.0,4945.0,12.0,750000.0,11.0,2,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2993.0,8201.0,2665.0,12.0,1100000.0,8.0,13,-1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4435.0,13958.0,3159.0,9.0,350000.0,7.0,33,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.0,13902.0,3261.0,9.0,400000.0,3.0,87,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2345.0,8946.0,4606.0,12.0,400000.0,9.0,146,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.0,5061.0,5805.0,9.0,350000.0,2.0,11,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,4996.0,9479.0,12.0,500000.0,4.0,29,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7514.0,17102.0,8368.0,12.0,500000.0,10.0,4,-1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4347.0,12414.0,6383.0,9.0,350000.0,3.0,31,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9822.0,287.0,10643.0,12.0,500000.0,12.0,20,-1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2063.0,8786.0,4259.0,9.0,500000.0,14.0,87,1
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,870.0,10776.0,1789.0,14.0,1000000.0,3.0,3,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3823.0,8982.0,2539.0,14.0,850000.0,28.0,15,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4403.0,5678.0,5604.0,9.0,680000.0,5.0,12,-1
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2934.0,9593.0,1505.0,12.0,750000.0,1.0,104,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1592.0,8520.0,3395.0,12.0,2250000.0,37.0,53,0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2778.0,8602.0,2265.0,7.5,550000.0,12.0,153,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,714.0,10656.0,2662.0,14.0,1800000.0,20.0,14,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9765.0,2705.0,9948.0,9.0,430000.0,9.0,20,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9892.0,12875.0,7791.0,12.0,460000.0,22.0,61,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10461.0,626.0,11133.0,9.0,670000.0,4.0,1,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7527.0,9639.0,5884.0,16.0,1350000.0,2.0,28,0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2181.0,12070.0,2001.0,15.0,1300000.0,2.0,59,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3393.0,6930.0,3921.0,21.2,2500000.0,1.0,18,0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1372.0,11235.0,1669.0,12.0,1100000.0,5.0,43,1
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3961.0,8445.0,2960.0,24.0,1500000.0,13.0,20,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5746.0,13739.0,7654.0,12.0,550000.0,8.0,9,-1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9105.0,19134.0,8649.0,12.0,550000.0,10.0,13,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9761.0,306.0,10568.0,9.0,1020000.0,12.0,1,-1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2843.0,8755.0,2150.0,12.0,1400000.0,30.0,8,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6022.0,13391.0,3713.0,9.0,400000.0,5.0,2,-1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5730.0,15710.0,5220.0,16.0,1000000.0,8.0,42,-1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1909.0,9507.0,4236.0,12.0,700000.0,20.0,52,-1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4624.0,14282.0,3525.0,9.0,750000.0,1.0,1,1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10482.0,658.0,11148.0,9.0,600000.0,23.0,20,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,11984.0,3380.0,24.3,900000.0,5.0,15,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4409.0,6323.0,4558.0,9.0,550000.0,5.0,21,1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3949.0,8749.0,2771.0,9.0,1100000.0,13.0,4,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1399.0,8854.0,3442.0,12.0,1600000.0,11.0,16,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3563.0,8758.0,2500.0,9.0,600000.0,3.0,22,-1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3292.0,8545.0,2497.0,9.0,600000.0,11.0,28,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5225.0,7289.0,4490.0,42.0,700000.0,21.0,2,-1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7188.0,16863.0,6055.0,10.5,750000.0,6.0,13,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2813.0,7485.0,3413.0,12.0,1300000.0,16.0,5,-1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2463.0,7678.0,4095.0,12.0,500000.0,1.0,36,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9199.0,19231.0,8763.0,9.0,450000.0,22.0,50,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4796.0,12331.0,2467.0,13.5,1300000.0,5.0,41,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1542.0,8785.0,2340.0,12.0,1850000.0,22.0,1,-1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1850.0,9081.0,4106.0,12.0,850000.0,25.0,68,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5206.0,4845.0,6225.0,15.0,500000.0,7.0,19,1
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7157.0,17205.0,6974.0,9.0,450000.0,4.0,19,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,8497.0,2436.0,9.0,300000.0,5.0,24,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3438.0,9009.0,2250.0,6.0,900000.0,20.0,94,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3851.0,11541.0,1514.0,25.0,1750000.0,9.0,10,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6048.0,14250.0,3920.0,20.0,1500000.0,4.0,9,-1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2917.0,8659.0,5153.0,6.25,500000.0,6.0,20,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5851.0,8390.0,4576.0,12.0,650000.0,14.0,35,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2451.0,7795.0,3174.0,25.0,1250000.0,4.0,81,-1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6078.0,13282.0,3755.0,9.0,700000.0,2.0,15,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3152.0,8382.0,2563.0,10.5,550000.0,4.0,30,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1685.0,8821.0,2186.0,15.0,1650000.0,9.0,3,-1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4583.0,10601.0,2498.0,9.0,1200000.0,19.0,159,0
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3874.0,7955.0,3211.0,15.0,2000000.0,9.0,3,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,9548.0,3474.0,7.5,250000.0,5.0,29,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1433.0,11020.0,3399.0,12.0,1100000.0,8.0,35,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11733.0,1691.0,12508.0,12.0,675000.0,9.0,72,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9845.0,670.0,10491.0,9.0,300000.0,30.0,12,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5021.0,8473.0,3786.0,9.0,800000.0,10.0,10,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1587.0,10422.0,762.0,10.5,1400000.0,2.0,7,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4288.0,6187.0,5900.0,12.0,400000.0,18.0,5,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6877.0,16473.0,7772.0,7.5,250000.0,9.0,27,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6906.0,16954.0,6755.0,9.0,350000.0,21.0,91,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3130.0,7373.0,3459.0,20.0,1750000.0,20.0,1,-1
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9751.0,316.0,10560.0,12.0,1560000.0,3.0,1,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3905.0,6168.0,4827.0,12.0,1450000.0,10.0,14,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10134.0,228.0,10866.0,20.0,1250000.0,12.0,8,-1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,763.0,10286.0,3025.0,12.0,900000.0,27.0,2,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5131.0,14886.0,6018.0,10.5,300000.0,5.0,82,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1354.0,8716.0,3122.0,13.5,1800000.0,34.0,19,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3459.0,9618.0,1864.0,35.0,3500000.0,4.0,1,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6372.0,15401.0,7762.0,9.0,900000.0,5.0,14,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4502.0,10603.0,2411.0,24.0,800000.0,7.0,28,-1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4776.0,14673.0,5473.0,9.0,500000.0,121.0,37,-1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6365.0,9852.0,4604.0,9.0,1000000.0,5.0,4,-1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5694.0,12396.0,3362.0,6.0,350000.0,6.0,27,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4589.0,12277.0,2268.0,12.0,850000.0,15.0,58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3159.0,8378.0,2568.0,9.0,400000.0,8.0,52,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0,6875.0,4011.0,9.0,375000.0,15.0,30,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6979.0,3159.0,7668.0,9.0,300000.0,6.0,36,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2235.0,8185.0,2735.0,12.0,450000.0,4.0,5,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2180.0,7952.0,3861.0,12.0,1300000.0,5.0,9,-1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1412.0,8636.0,3029.0,20.0,1000000.0,3.0,2,-1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4516.0,5620.0,5256.0,20.25,700000.0,7.0,8,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9594.0,999.0,10189.0,9.0,650000.0,2.0,5,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1757.0,8311.0,3395.0,18.0,1250000.0,7.0,19,-1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1261.0,10867.0,1300.0,9.0,600000.0,8.0,28,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3227.0,11518.0,933.0,9.0,525000.0,8.0,18,-1
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7930.0,17352.0,8908.0,6.0,400000.0,19.0,25,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279.0,15498.0,4698.0,9.0,400000.0,4.0,52,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2931.0,8577.0,2328.0,9.0,600000.0,2.0,82,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2224.0,9886.0,4561.0,12.0,650000.0,1.0,50,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,13614.0,3116.0,13.5,650000.0,32.0,59,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3992.0,10743.0,1821.0,9.0,550000.0,34.0,10,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3910.0,7169.0,5853.0,9.0,550000.0,13.0,4,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1904.0,8163.0,3164.0,10.5,1400000.0,28.0,17,-1
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3395.0,7672.0,5422.0,12.0,1750000.0,2.0,2,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4683.0,9239.0,6996.0,12.0,900000.0,2.0,31,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8174.0,17649.0,9091.0,9.0,730000.0,22.0,2,-1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6813.0,15677.0,8258.0,16.0,550000.0,5.0,28,0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3963.0,12174.0,1711.0,24.0,1500000.0,3.0,15,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5342.0,14171.0,3467.0,9.0,1300000.0,2.0,6,-1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,837.0,10739.0,2769.0,9.0,800000.0,10.0,122,-1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7212.0,16788.0,8100.0,9.0,550000.0,40.0,59,-1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7132.0,3694.0,8505.0,16.0,1650000.0,1.0,12,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2090.0,12127.0,2554.0,9.0,500000.0,6.0,172,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1091.0,8970.0,2663.0,12.0,700000.0,8.0,5,-1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2366.0,12230.0,3654.0,20.0,1500000.0,30.0,100,-1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3330.0,7688.0,3180.0,15.75,750000.0,5.0,51,-1
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3592.0,10915.0,1336.0,12.0,600000.0,19.0,83,-1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2225.0,8083.0,4102.0,9.0,1050000.0,15.0,93,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8104.0,17544.0,9055.0,12.0,500000.0,2.0,5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.0,7678.0,6116.0,9.0,3000000.0,3.0,2,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2335.0,8878.0,1948.0,9.0,950000.0,4.0,47,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,11810.0,6811.0,12.0,750000.0,5.0,2,-1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5527.0,15575.0,5457.0,12.0,400000.0,1.0,16,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1598.0,8843.0,3720.0,9.0,1500000.0,4.0,11,-1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5366.0,8066.0,4264.0,12.0,625000.0,6.0,7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,12564.0,4767.0,8.4,250000.0,19.0,16,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10162.0,410.0,10855.0,12.25,700000.0,2.0,3,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3501.0,12236.0,5422.0,12.0,500000.0,3.0,4,1
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9179.0,1064.0,9843.0,9.0,400000.0,10.0,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5901.0,6752.0,7909.0,15.0,500000.0,6.0,23,-1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7352.0,16977.0,8178.0,9.0,550000.0,1.0,13,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7392.0,5688.0,6922.0,12.0,330000.0,12.0,93,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8351.0,17920.0,9167.0,9.0,545000.0,11.0,3,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5397.0,14157.0,3484.0,10.24,500000.0,7.0,12,-1
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4020.0,13246.0,2419.0,9.0,460000.0,32.0,64,-1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4603.0,14556.0,4095.0,7.5,400000.0,2.0,20,-1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9188.0,1062.0,9850.0,14.0,500000.0,20.0,5,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6350.0,4372.0,6631.0,8.75,400000.0,2.0,26,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2935.0,7197.0,4456.0,14.0,1500000.0,8.0,27,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7714.0,15845.0,9413.0,9.0,470000.0,8.0,31,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6796.0,8358.0,9015.0,48.0,750000.0,4.0,39,0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4161.0,10866.0,1963.0,12.0,1800000.0,31.0,223,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4694.0,10270.0,7030.0,12.0,700000.0,6.0,23,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5333.0,15344.0,5640.0,12.0,500000.0,3.0,10,-1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1455.0,9199.0,3702.0,9.0,570000.0,17.0,15,1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3065.0,12770.0,2196.0,9.0,800000.0,8.0,41,-1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5239.0,15285.0,5307.0,9.0,400000.0,18.0,53,-1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,781.0,10432.0,2973.0,7.29,625000.0,5.0,15,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1320.0,10997.0,3256.0,9.0,450000.0,60.0,67,1
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4420.0,12714.0,2231.0,16.0,2500000.0,4.0,11,1
